requisition_id,position_id,country,business_unit,department,sub_department,job_family,job_level,location,opening_date,approval_date,posting_date,requisition_status,recruiter_id,hire_date
REQ0000963,POS0000964,BR,Supply Chain,Planning,Demand Planning,Data,IC2,DC-BR-006,2019-08-25,2019-08-26,2019-09-07,Filled,REC0001,2019-11-09
REQ0000964,POS0000965,AR,Retail,Store Operations,Stockroom,Store Operations,IC1,STORE-AR-010,2019-09-08,2019-09-12,2019-09-14,Filled,REC0003,2019-11-03
REQ0000965,POS0000966,BR,Corporate,Marketing,Brand,Marketing,IC3,HQ-BR-001,2019-08-08,2019-08-27,2019-08-29,Filled,REC0003,2019-11-03
REQ0000966,POS0000967,BR,Retail,Regional Operations,Region Southeast,General Management,IC1,STORE-BR-040,2019-09-22,2019-10-02,2019-10-05,Filled,REC0003,2019-11-08
REQ0000967,POS0000968,BR,Supply Chain,Procurement,Sourcing,Procurement,IC3,DC-BR-002,2019-07-15,2019-08-04,2019-08-05,Filled,REC0004,2019-11-11
REQ0000968,POS0000969,BR,Retail,Visual Merchandising,Store Design,Store Operations,IC1,STORE-BR-022,2019-08-19,2019-08-28,2019-08-30,Filled,REC0001,2019-11-06
REQ0000969,POS0000970,BR,Retail,Sales,Key Accounts,Sales,IC2,STORE-BR-008,2019-09-04,2019-09-08,2019-09-16,Filled,REC0005,2019-11-07
REQ0000970,POS0000971,BR,Retail,Sales,Key Accounts,Sales,IC1,STORE-BR-024,2019-08-17,2019-08-26,2019-09-03,Filled,REC0003,2019-11-09
REQ0000971,POS0000972,BR,Supply Chain,Logistics,Last Mile,Logistics,M1,DC-BR-001,2019-04-20,2019-04-29,2019-05-11,Filled,REC0005,2019-11-03
REQ0000972,POS0000973,BR,Retail,Visual Merchandising,Store Design,Design,IC2,STORE-BR-008,2019-05-14,2019-06-02,2019-06-16,Filled,REC0005,2019-11-06
REQ0000973,POS0000974,CO,Retail,Store Operations,Stockroom,Store Operations,IC1,STORE-CO-008,2019-09-17,2019-09-21,2019-09-28,Filled,REC0002,2019-11-05
REQ0000974,POS0000975,BR,Retail,Regional Operations,Region North,Store Operations,IC1,STORE-BR-018,2019-09-20,2019-09-26,2019-10-04,Cancelled,REC0004,
REQ0000975,POS0000976,BR,Retail,Sales,Key Accounts,Sales,IC4,STORE-BR-011,2019-06-08,2019-06-16,2019-06-25,Cancelled,REC0001,
REQ0000976,POS0000977,BR,Supply Chain,Procurement,Sourcing,Procurement,IC1,DC-BR-004,2019-09-09,2019-09-19,2019-09-20,Cancelled,REC0005,
REQ0000977,POS0000978,BR,Corporate,Legal,Compliance,Legal,IC4,HQ-BR-001,2019-06-16,2019-07-06,2019-07-13,Cancelled,REC0005,
REQ0000978,POS0000979,BR,Retail,Sales,Key Accounts,Sales,IC1,STORE-BR-019,2019-08-26,2019-09-04,2019-09-09,Cancelled,REC0002,
REQ0000979,POS0000980,BR,Corporate,Risk,Fraud,Risk & Compliance,IC1,HQ-BR-001,2019-10-04,2019-10-07,2019-10-13,Cancelled,REC0004,
REQ0000980,POS0000981,BR,Corporate,Data & Analytics,Data Governance,Data,IC3,HQ-BR-001,2019-08-01,2019-08-03,2019-08-13,Cancelled,REC0005,
REQ0000981,POS0000982,BR,Retail,Store Operations,Cashier,Store Operations,IC1,STORE-BR-001,2019-09-03,2019-09-10,2019-09-17,Cancelled,REC0003,
REQ0000982,POS0000983,BR,Digital,E-commerce,Checkout,Product Management,IC1,HQ-BR-001,2019-08-25,2019-09-04,2019-09-05,Cancelled,REC0005,
REQ0000983,POS0000984,BR,Retail,Sales,Key Accounts,Sales,IC1,STORE-BR-026,2019-09-18,2019-09-26,2019-10-03,Cancelled,REC0002,
REQ0000984,POS0000985,BR,Retail,Store Operations,Cashier,Store Operations,IC1,STORE-BR-034,2019-09-04,2019-09-07,2019-09-13,Cancelled,REC0004,
REQ0000985,POS0000986,BR,Retail,Store Operations,Security,Store Operations,IC3,STORE-BR-014,2019-09-04,2019-09-05,2019-09-06,Cancelled,REC0005,
REQ0000986,POS0000987,BR,Customer,Customer Service,Contact Center,Customer Support,IC2,SITE-BR-002,2019-09-11,2019-09-14,2019-09-27,Filled,REC0002,2019-12-11
REQ0000987,POS0000988,BR,Retail,Regional Operations,Region North,Store Operations,IC1,STORE-BR-021,2019-10-10,2019-10-16,2019-10-18,Filled,REC0004,2019-12-08
REQ0000988,POS0000989,CO,Customer,Customer Experience,Voice of Customer,Customer Support,IC1,SITE-CO-001,2019-09-24,2019-10-04,2019-10-11,Filled,REC0004,2019-12-01
REQ0000989,POS0000990,BR,Customer,Customer Operations,Order Support,Customer Support,IC1,SITE-BR-001,2019-10-30,2019-11-05,2019-11-09,Filled,REC0002,2019-12-13
REQ0000990,POS0000991,BR,Retail,Regional Operations,Region South,General Management,IC1,STORE-BR-009,2019-10-08,2019-10-12,2019-10-20,Filled,REC0004,2019-12-02
REQ0000991,POS0000992,BR,Customer,Customer Experience,CX Design,Design,IC3,SITE-BR-003,2019-08-20,2019-08-21,2019-08-31,Filled,REC0001,2019-12-10
REQ0000992,POS0000993,BR,Corporate,Procurement,Indirect Procurement,Procurement,IC1,HQ-BR-001,2019-10-05,2019-10-06,2019-10-07,Filled,REC0003,2019-12-05
REQ0000993,POS0000994,BR,Retail,Sales,Key Accounts,Sales,IC1,STORE-BR-041,2019-09-30,2019-10-06,2019-10-11,Filled,REC0005,2019-12-07
REQ0000994,POS0000995,BR,Retail,Regional Operations,Region North,General Management,IC1,STORE-BR-023,2019-11-01,2019-11-03,2019-11-05,Filled,REC0005,2019-12-08
REQ0000995,POS0000996,BR,Retail,Sales,Key Accounts,Sales,IC1,STORE-BR-015,2019-10-19,2019-10-26,2019-10-29,Filled,REC0002,2019-12-09
REQ0000996,POS0000997,BR,Retail,Sales,Floor Sales,Sales,IC3,STORE-BR-020,2019-07-31,2019-08-15,2019-08-20,Filled,REC0005,2019-12-06
REQ0000997,POS0000998,BR,Retail,Visual Merchandising,Merchandising,Store Operations,IC2,STORE-BR-023,2019-08-20,2019-08-31,2019-09-09,Filled,REC0002,2019-12-14
REQ0000998,POS0000999,BR,Customer,Customer Experience,CX Design,Customer Support,IC1,SITE-BR-002,2019-11-11,2019-11-14,2019-11-14,Filled,REC0004,2019-12-12
REQ0000999,POS0001000,BR,Customer,Customer Operations,Order Support,Customer Support,IC1,SITE-BR-001,2019-10-25,2019-10-29,2019-11-03,Filled,REC0002,2019-12-10
REQ0001000,POS0001001,BR,Digital,Data,Data Science,Data,IC3,HQ-BR-001,2019-08-05,2019-08-10,2019-08-15,Filled,REC0003,2019-12-04
